Bins,99
10,0.000805963
12,3.91E-07
14,0.00441648
16,0.000511791
18,9.35E-05
20,0.005627997
22,0.02656064
24,0.0062253
26,0.03177635
28,0.02194
30,0.1186204
32,0.047435
34,0.0767773
36,0.1477153
38,0.0725101
40,0.084324
42,0.0694077
44,0.1511119
46,0.0411093
48,0.0378576
50,0.02429788
52,0.01140754
54,0.0134345
56,0.00161819
58,0.00439001
60,2.50E-05
62,1.41E-09
64,4.09E-20
66,1.55E-60
68,3.79E-107
70,3.40E-235
72,0
