Bins,76
10,9.29E-05
12,0.00160182
14,0.00558786
16,0.000385012
18,0.0076458
20,0.001800671
22,0.00843543
24,0.05810692
26,0.08805857
28,0.1319009
30,0.0522739
32,0.0634948
34,0.0876293
36,0.0467778
38,0.0510136
40,0.139056
42,0.0846054
44,0.0348456
46,0.0523094
48,0.03218428
50,0.00405071
52,0.02341414
54,0.0109608
56,0.00166182
58,0.0118897
60,0.000148372
62,4.78E-10
64,0.000068579
66,1.33E-74
68,2.09E-104
70,0
72,0
