Bins,80
10,0.0217797
12,0.000412015
14,7.08E-09
16,5.01E-06
18,0.000287587
20,0.009471187
22,0.01556493
24,0.00298989
26,0.02429454
28,0.0368187
30,0.0390382
32,0.0658218
34,0.0986227
36,0.1251906
38,0.1060773
40,0.1046412
42,0.0897375
44,0.0519274
46,0.0868104
48,0.02934577
50,0.04901854
52,0.02548939
54,0.0163071
56,0.000150193
58,9.45E-05
60,7.16E-07
62,0.00010311
64,5.14E-20
66,3.37E-16
68,1.23E-158
70,0
72,0
