Bins,100
10,6.86E-10
12,1.82E-09
14,0.000340659
16,9.29E-08
18,0.00117944
20,0.004316623
22,0.00345522
24,0.06370612
26,0.02419506
28,0.047323
30,0.0380907
32,0.0616461
34,0.0553536
36,0.1975382
38,0.065772
40,0.0924001
42,0.0789625
44,0.0737628
46,0.0659307
48,0.02719862
50,0.04324943
52,0.0383451
54,0.00920926
56,0.00438792
58,0.0036213
60,1.33E-05
62,2.05E-06
64,4.34E-08
66,1.41E-55
68,1.14E-12
70,0
72,0
